"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.761724089E1,1.062247157E0,9.148581505E0,2.611757278E0
4.763390682E1,8.970420957E-1,9.204151154E0,2.702744722E0
4.765057276E1,8.352429867E-1,9.276287079E0,2.502931833E0
4.766723870E1,6.353247762E-1,9.069849968E0,2.666272879E0
4.768390464E1,3.695565164E-1,8.831316948E0,3.457902193E0
4.770057057E1,-1.410256475E-1,8.824406624E0,2.729639292E0
4.771723651E1,-4.505979121E-1,8.754962921E0,2.053862572E0
4.773390245E1,-5.793204904E-1,9.047289848E0,1.614674926E0
4.775056839E1,4.360467196E-1,9.134570122E0,1.674398422E0
4.776723432E1,-4.517134130E-1,9.448906898E0,3.591094971E0
4.778390026E1,1.050046384E-1,9.488427162E0,4.285981655E0
4.780056620E1,2.484972924E-1,8.982045174E0,3.090178251E0
4.781723214E1,-7.718713880E-1,9.366372108E0,2.464162588E0
4.783389807E1,-9.186688066E-1,9.049592972E0,3.136139870E0
4.785056401E1,-8.175809979E-1,8.730860710E0,4.265878201E0
4.786722995E1,-8.151643872E-1,8.673603058E0,5.405018330E0
4.788389589E1,-6.756018996E-1,8.702750206E0,5.471779346E0
4.790056182E1,-5.577988029E-1,8.792981148E0,5.108230591E0
4.791722776E1,-2.098854035E-1,8.907987595E0,4.717090130E0
4.793389370E1,-3.747603893E-1,8.767168999E0,4.723615646E0
4.795055964E1,-1.178495660E-1,8.418246269E0,4.893958092E0
4.796722557E1,4.447557032E-1,8.365469933E0,5.446707249E0
4.798389151E1,8.521969318E-1,8.548661232E0,5.806085110E0
4.800055745E1,9.622321129E-1,8.225567818E0,5.742481232E0
4.801722339E1,9.243386388E-1,7.875957489E0,5.606441021E0
4.803388932E1,4.533432424E-1,7.739696026E0,5.727306843E0
4.805055526E1,7.181674838E-1,7.904846191E0,6.376441956E0
4.806722120E1,9.016740322E-1,8.216607094E0,6.377895832E0
4.808388714E1,3.959360123E-1,7.986518860E0,6.089501858E0
4.810055307E1,3.019193709E-1,7.759809017E0,5.867774963E0
4.811721901E1,1.405725121E0,7.764476776E0,5.776257038E0
4.813388495E1,7.829336524E-1,7.952799320E0,5.390958309E0
4.815055089E1,5.571054220E-1,8.061280251E0,5.215980530E0
4.816721682E1,8.652951568E-2,8.298154831E0,5.320669174E0
4.818388276E1,-5.988984704E-1,8.420277596E0,5.338880539E0
4.820054870E1,-5.940915346E-1,8.274161339E0,5.809967041E0
4.821721464E1,2.644488513E-1,8.076066017E0,5.689787388E0
4.823388057E1,1.466315389E0,7.673244476E0,5.355024815E0
4.825054651E1,1.136195660E0,7.712820530E0,5.422511578E0
4.826721245E1,8.878769279E-1,8.203791618E0,5.285554409E0
4.828387839E1,9.663198590E-1,7.854638577E0,5.976632595E0
4.830054432E1,4.084763229E-1,8.019982338E0,6.452021122E0
4.831721026E1,1.024814025E-1,8.085843086E0,6.374974728E0
4.833387620E1,1.130079627E-1,8.094000816E0,5.799069881E0
4.835054214E1,-2.885624468E-1,7.959766865E0,5.384622097E0
4.836720807E1,-5.491120219E-1,7.874501705E0,5.504935741E0
4.838387401E1,-4.699930251E-1,7.733863831E0,5.917877197E0
4.840053995E1,-5.486796498E-1,7.622583866E0,5.643517971E0
4.841720589E1,-4.405075610E-1,7.463366032E0,5.850290775E0
4.843387182E1,-7.999155521E-1,8.085828781E0,5.771493435E0
4.845053776E1,-1.156804204E0,8.085103989E0,4.647996426E0
4.846720370E1,-1.086242795E0,7.902940273E0,4.268743992E0
4.848386964E1,-8.161585927E-1,7.695553303E0,4.590703964E0
4.850053557E1,-6.945678592E-1,7.352179050E0,5.751418591E0
4.851720151E1,-8.195371628E-1,7.356300354E0,6.105432034E0
4.853386745E1,-4.439734519E-1,7.537104130E0,6.118620396E0
4.855053339E1,4.832781479E-2,7.642007828E0,6.348363400E0
4.856719932E1,-7.912223786E-2,7.657277584E0,6.150939941E0
4.858386526E1,-1.620396525E-1,7.555953503E0,6.324269772E0
4.860053120E1,-4.518339634E-1,7.674332142E0,6.001033783E0
4.861719714E1,-6.379482746E-1,7.816223145E0,5.847416401E0
4.863386307E1,-5.294067860E-1,7.940634251E0,5.382208347E0
4.865052901E1,1.422897428E-1,7.754975796E0,4.697084427E0
4.866719495E1,5.727638602E-1,7.486200809E0,4.962098598E0
4.868386089E1,3.634427488E-1,7.477698803E0,5.864136219E0
4.870052682E1,2.806056440E-1,7.532320499E0,6.543151379E0
4.871719276E1,2.199387550E-1,7.504118443E0,6.564071655E0
4.873385870E1,1.082640514E-1,7.281549931E0,6.562597752E0
4.875052464E1,1.984546036E-1,7.247571945E0,6.397724628E0
4.876719057E1,2.594983280E-1,7.258270264E0,6.490100861E0
4.878385651E1,-3.209426999E-2,7.557393551E0,6.580583096E0
4.880052245E1,-3.883042336E-1,7.484469891E0,6.533847809E0
4.881718839E1,-2.237467915E-1,7.378667831E0,6.564754009E0
4.883385432E1,-2.848521769E-1,7.456113338E0,6.795516491E0
4.885052026E1,-4.646533728E-1,7.455982208E0,7.097913265E0
4.886718620E1,-4.186126292E-1,7.381202221E0,6.907164097E0
4.888385214E1,-3.530958593E-1,7.426164627E0,6.587728977E0
4.890051807E1,-3.049771786E-1,7.371875763E0,6.384078503E0
4.891718401E1,-4.003238678E-1,7.311473370E0,6.251306057E0
4.893384995E1,-4.856497943E-1,7.389018536E0,6.342263699E0
4.895051589E1,-4.941748083E-1,7.365604401E0,6.657670498E0
4.896718182E1,-3.012472689E-1,7.273139954E0,6.712108612E0
4.898384776E1,-5.763066411E-1,7.320292950E0,6.583443165E0
4.900051370E1,-5.492745042E-1,7.361502171E0,6.504121304E0
4.901717964E1,-2.657185197E-1,7.237712383E0,6.328899384E0
4.903384557E1,-3.068841398E-1,7.201538563E0,6.478997707E0
4.905051151E1,-4.766194820E-1,7.094043732E0,6.649023533E0
4.906717745E1,-6.668280959E-1,7.047084808E0,6.629174709E0
4.908384339E1,-8.731722832E-1,7.103538036E0,6.671731472E0
4.910050932E1,-8.433772922E-1,7.082988739E0,6.939982891E0
4.911717526E1,-6.584793925E-1,7.052803516E0,7.055902481E0
4.913384120E1,-6.489109993E-1,7.071607590E0,7.083796024E0
4.915050714E1,-5.985669494E-1,7.013176441E0,6.987416744E0
4.916717307E1,-5.680492520E-1,7.130411625E0,6.941000462E0
4.918383901E1,-5.692623258E-1,7.140661716E0,7.085510254E0
4.920050495E1,-6.754279733E-1,7.028556347E0,7.171350002E0
4.921717089E1,-6.755108237E-1,6.925544739E0,7.148387432E0
4.923383682E1,-6.583409905E-1,6.973114491E0,7.174161434E0
4.925050276E1,-6.852909923E-1,6.968065739E0,7.114091873E0
4.926716870E1,-6.861783862E-1,6.906190395E0,7.141789913E0
4.928383464E1,-7.374422550E-1,6.813303471E0,7.061280727E0
4.930050057E1,-7.652710080E-1,6.805121899E0,6.915936947E0
4.931716651E1,-8.221278191E-1,6.820599079E0,6.903196335E0
4.933383245E1,-8.738737702E-1,6.817615509E0,7.004065990E0
4.935049839E1,-7.389500737E-1,6.724999905E0,6.889045238E0
4.936716432E1,-7.258766294E-1,6.725066662E0,6.819057941E0
4.938383026E1,-9.035095572E-1,6.730520248E0,7.031314850E0
4.940049620E1,-1.037705541E0,6.780412197E0,7.077529907E0
4.941716214E1,-1.145520449E0,6.828658581E0,7.256044388E0
4.943382807E1,-1.039692998E0,6.855817795E0,7.325530529E0
4.945049401E1,-8.864104748E-1,6.832062244E0,7.261307240E0
4.946715995E1,-8.209711909E-1,6.845540524E0,7.320960522E0
4.948382589E1,-7.898573875E-1,6.902752399E0,7.277815342E0
4.950049182E1,-9.331066012E-1,6.958573818E0,7.287179470E0
4.951715776E1,-9.316129088E-1,6.938352108E0,7.286329746E0
4.953382370E1,-8.144342303E-1,6.886364460E0,7.249744415E0
4.955048964E1,-7.344799042E-1,6.874150753E0,7.351589680E0
4.956715557E1,-7.088698745E-1,6.872510433E0,7.313445568E0
4.958382151E1,-6.569929719E-1,6.933534145E0,7.072625637E0
4.960048745E1,-8.656055927E-1,7.004606724E0,5.821767330E0
4.961715339E1,-1.119074464E0,6.934381485E0,6.454208851E0
4.963381932E1,-1.081021667E0,6.774313450E0,6.863754749E0
4.965048526E1,-8.918440938E-1,6.746127605E0,6.945215702E0
4.966715120E1,-8.844168186E-1,6.718689442E0,7.218574047E0
4.968381714E1,-1.100544572E0,6.879058838E0,7.008243561E0
4.972700370E1,-6.979147196E-1,6.455121040E0,7.011736393E0
4.976589094E1,-1.320515156E0,6.605414391E0,7.661908150E0
4.978255688E1,-1.265767217E0,6.513357639E0,7.547338009E0
4.979922281E1,-1.177816510E0,6.446872234E0,7.382781982E0
4.981588875E1,-1.104374290E0,6.427442551E0,7.388994217E0
4.983255469E1,-1.098881602E0,6.402189732E0,7.306522369E0
4.984922063E1,-1.201502085E0,6.421606541E0,7.315639496E0
4.986588656E1,-1.271588683E0,6.399061203E0,7.318059444E0
4.988255250E1,-1.291038156E0,6.353913784E0,7.398552418E0
4.989921844E1,-1.166709304E0,6.369353771E0,7.348477840E0
4.991588438E1,-1.109215856E0,6.434188843E0,7.389871597E0
4.993255031E1,-1.102765203E0,6.429449081E0,7.469781876E0
4.994921625E1,-1.171536326E0,6.488508701E0,7.485332012E0
4.996588219E1,-1.131919861E0,6.487555027E0,7.466362000E0
4.998254813E1,-1.007799745E0,6.487630367E0,7.418743134E0
4.999921406E1,-9.495425820E-1,6.505659580E0,7.453034878E0
5.001588000E1,-9.337612987E-1,6.478050709E0,7.435722351E0
5.003254594E1,-9.718305469E-1,6.497045994E0,7.405502796E0
5.004921188E1,-9.837202430E-1,6.421460629E0,7.441648483E0
5.006587781E1,-9.909833074E-1,6.390593052E0,7.468443394E0
5.008254375E1,-9.664411545E-1,6.411559582E0,7.462406635E0
5.009920969E1,-9.045944214E-1,6.366893768E0,7.423694611E0
5.011587563E1,-9.026330113E-1,6.353509903E0,7.396068096E0
5.013254156E1,-9.094615579E-1,6.352231979E0,7.355998993E0
5.014920750E1,-9.491791129E-1,6.358355045E0,7.396554947E0
5.016587344E1,-9.202675223E-1,6.338977814E0,7.366403103E0
5.018253938E1,-8.839552402E-1,6.344066620E0,7.299989700E0
5.019920531E1,-8.919105530E-1,6.337373257E0,7.345369816E0
5.021587125E1,-8.904024959E-1,6.344717503E0,7.430908680E0
5.023253719E1,-8.878023028E-1,6.369661808E0,7.399667263E0
5.024920313E1,-9.226367474E-1,6.393779755E0,7.460372448E0
5.026586906E1,-9.301264286E-1,6.376787663E0,7.453939438E0
5.028253500E1,-8.925248981E-1,6.418307781E0,7.471335888E0
5.029920094E1,-8.783202171E-1,6.430614471E0,7.553738117E0
5.031586688E1,-8.842971921E-1,6.441768169E0,7.477348328E0
5.033253281E1,-9.254470468E-1,6.400717258E0,7.440571308E0
5.034919875E1,-9.153053761E-1,6.406051636E0,7.481030941E0
5.036586469E1,-8.500018120E-1,6.430531025E0,7.521484375E0
5.038253063E1,-8.018655777E-1,6.431949615E0,7.494184494E0
5.039919656E1,-8.196291327E-1,6.454209805E0,7.464675903E0
5.041586250E1,-8.262901306E-1,6.457055569E0,7.477167606E0
5.043252844E1,-7.783487439E-1,6.460683346E0,7.538540363E0
5.044919438E1,-8.064953685E-1,6.447692871E0,7.595034122E0
5.046586031E1,-8.608922958E-1,6.400907516E0,7.584703445E0
5.048252625E1,-9.101581573E-1,6.365869999E0,7.517681122E0
5.049919219E1,-8.841442466E-1,6.374380112E0,7.431787014E0
5.051585813E1,-8.473382592E-1,6.374912739E0,7.407005787E0
5.053252406E1,-8.607582450E-1,6.392202854E0,7.385958195E0
5.054919000E1,-8.444299698E-1,6.407602310E0,7.465579510E0
5.056585594E1,-8.083793521E-1,6.400543690E0,7.523038387E0
5.058252188E1,-8.150221705E-1,6.390552521E0,7.516388416E0
5.059918781E1,-8.011276126E-1,6.397506237E0,7.519761562E0
5.061585375E1,-7.435395122E-1,6.425506115E0,7.504763126E0
5.063251969E1,-7.377240658E-1,6.447808743E0,7.498983860E0
5.064918563E1,-7.767893672E-1,6.463872433E0,7.505170345E0
5.066585156E1,-7.826074958E-1,6.465129852E0,7.507310867E0
5.068251750E1,-7.784014344E-1,6.445932388E0,7.488229275E0
5.069918344E1,-7.802028060E-1,6.414354801E0,7.472551823E0
5.071584938E1,-8.055391312E-1,6.418029308E0,7.459268093E0
5.073251531E1,-8.159425259E-1,6.390726566E0,7.445439816E0
5.074918125E1,-8.237866759E-1,6.386827469E0,7.404327393E0
5.076584719E1,-7.919524312E-1,6.387040615E0,7.386386395E0
5.078251313E1,-7.880795002E-1,6.407423496E0,7.426035404E0
5.079917906E1,-7.745116353E-1,6.413852215E0,7.453409672E0
5.081584500E1,-7.451980114E-1,6.413221836E0,7.450582027E0
5.083251094E1,-7.774810195E-1,6.416590214E0,7.442268372E0
5.084917688E1,-8.105518222E-1,6.424746037E0,7.429258823E0
5.086584281E1,-8.048706055E-1,6.414943218E0,7.425533295E0
5.088250875E1,-7.917345166E-1,6.401588440E0,7.417975903E0
5.089917469E1,-7.893331647E-1,6.433428288E0,7.437644958E0
5.091584063E1,-7.648804784E-1,6.444019318E0,7.470305920E0
5.093250656E1,-7.776251435E-1,6.460244656E0,7.501562595E0
5.094917250E1,-7.582356930E-1,6.473690033E0,7.478118420E0
5.096583844E1,-7.217283249E-1,6.424974442E0,7.401299953E0
5.098250438E1,-7.799007297E-1,6.415777683E0,7.375191212E0
5.099917031E1,-7.967607975E-1,6.397038937E0,7.366184711E0
5.101583625E1,-8.240392804E-1,6.367385387E0,7.327668667E0
5.103250219E1,-8.770878911E-1,6.361150265E0,7.306061268E0
5.104916813E1,-8.568894267E-1,6.345024109E0,7.348552704E0
5.106583406E1,-8.478576541E-1,6.385464191E0,7.352224827E0
5.108250000E1,-8.340754509E-1,6.430963993E0,7.404315948E0
5.109916594E1,-7.948226929E-1,6.442953110E0,7.447696209E0
5.111583188E1,-7.528622746E-1,6.475099087E0,7.506399632E0
5.113249781E1,-7.225030065E-1,6.489803314E0,7.553413868E0
5.114916375E1,-7.515832782E-1,6.465827465E0,7.573213577E0
5.116582969E1,-8.091745973E-1,6.456087589E0,7.524797440E0
5.118249563E1,-8.032590747E-1,6.426341534E0,7.469661713E0
5.119916156E1,-7.746044993E-1,6.420025349E0,7.396628857E0
5.121582750E1,-7.696890235E-1,6.400542736E0,7.335782528E0
5.123249344E1,-8.245994449E-1,6.382196426E0,7.328870296E0
5.124915938E1,-8.189900517E-1,6.372698307E0,7.312585354E0
5.126582531E1,-8.094139099E-1,6.381020069E0,7.369934559E0
5.128249125E1,-7.588549256E-1,6.389226437E0,7.398596287E0
5.129915719E1,-7.560086846E-1,6.423601627E0,7.429218292E0
5.131582313E1,-7.329537272E-1,6.425207138E0,7.428508759E0
5.133248906E1,-7.367673516E-1,6.466669559E0,7.398249149E0
5.134915500E1,-7.693439126E-1,6.470429897E0,7.420386791E0
5.136582094E1,-7.538865209E-1,6.445297241E0,7.417317867E0
5.138248688E1,-7.486926913E-1,6.467235565E0,7.426023483E0
5.139915281E1,-7.621138096E-1,6.453596592E0,7.493700504E0
5.141581875E1,-8.131253123E-1,6.443326950E0,7.530418396E0
5.143248469E1,-8.138220310E-1,6.410899639E0,7.488170624E0
5.144915063E1,-8.036667705E-1,6.424414158E0,7.449953556E0
5.146581656E1,-7.834218144E-1,6.426681042E0,7.441646576E0
5.148248250E1,-7.783357501E-1,6.414723873E0,7.459458828E0
5.149914844E1,-7.859345078E-1,6.393653870E0,7.492545605E0
5.151581438E1,-8.228366971E-1,6.402967930E0,7.459371567E0
5.153248031E1,-7.903428674E-1,6.384661198E0,7.451078415E0
5.154914625E1,-7.112371325E-1,6.384201050E0,7.457687855E0
5.156581219E1,-6.759371758E-1,6.399356842E0,7.443845272E0
5.158247813E1,-6.911256909E-1,6.408452511E0,7.416940689E0
5.159914406E1,-6.772463918E-1,6.419549465E0,7.413009644E0
5.161581000E1,-6.833644509E-1,6.394053936E0,7.374139309E0
5.163247594E1,-7.096562982E-1,6.376720905E0,7.380773067E0
5.164914188E1,-7.161512375E-1,6.392740726E0,7.377892971E0
5.166580781E1,-7.179244161E-1,6.396709919E0,7.435677052E0
5.168247375E1,-7.327725291E-1,6.394932270E0,7.495110035E0
5.169913969E1,-7.481884956E-1,6.401692867E0,7.518001080E0
5.171580563E1,-8.018720746E-1,6.415689945E0,7.540319920E0
5.173247156E1,-8.078708053E-1,6.397495747E0,7.507728100E0
5.174913750E1,-8.184807897E-1,6.375531673E0,7.496556759E0
5.176580344E1,-7.834565043E-1,6.420137882E0,7.536052227E0
5.178246938E1,-7.415692806E-1,6.436789989E0,7.551717758E0
5.179913531E1,-7.777068019E-1,6.431186676E0,7.454285145E0
5.181580125E1,-8.035802841E-1,6.405406952E0,7.402272701E0
5.183246719E1,-7.921038270E-1,6.393990040E0,7.426359177E0
5.184913313E1,-7.959201932E-1,6.404974461E0,7.464468479E0
5.186579906E1,-8.333094716E-1,6.395353794E0,7.487753391E0
5.188246500E1,-8.109360337E-1,6.385049820E0,7.584619045E0
5.189913094E1,-7.320174575E-1,6.369342804E0,7.574781418E0
5.191579688E1,-7.599086165E-1,6.377771378E0,7.624381542E0
5.193246281E1,-8.269376755E-1,6.371686459E0,7.675931931E0
5.194912875E1,-8.782961369E-1,6.390896320E0,7.545875549E0
5.196579469E1,-8.841441274E-1,6.389329433E0,7.466681957E0
5.198246063E1,-8.354575038E-1,6.371509552E0,7.454360962E0
5.199912656E1,-8.355343342E-1,6.354101658E0,7.435745716E0
5.201579250E1,-8.939654231E-1,6.361549377E0,7.452566147E0
5.203245844E1,-8.880650997E-1,6.344619751E0,7.459894657E0
5.204912438E1,-8.662915230E-1,6.314079285E0,7.495206356E0
5.206579031E1,-8.851945996E-1,6.336654663E0,7.513532162E0
5.208245625E1,-8.634802699E-1,6.291482449E0,7.498061657E0
5.209912219E1,-9.524132609E-1,6.270086765E0,7.511766434E0
5.211578813E1,-9.838138223E-1,6.341709137E0,7.470755100E0
5.213245406E1,-8.653669953E-1,6.393792629E0,7.528354645E0
5.214912000E1,-8.283696175E-1,6.421536922E0,7.530107021E0
5.216578594E1,-8.274667859E-1,6.468936920E0,7.506761551E0
5.218245188E1,-7.624530196E-1,6.445121765E0,7.461530685E0
5.219911781E1,-7.721424103E-1,6.427517414E0,7.434644222E0
5.221578375E1,-7.844256759E-1,6.448373318E0,7.388290405E0
5.223244969E1,-7.509970069E-1,6.442854404E0,7.392169476E0
5.224911563E1,-7.008247375E-1,6.445589542E0,7.417835712E0
5.226578156E1,-6.686256528E-1,6.447814941E0,7.435564041E0
5.228244750E1,-6.703594327E-1,6.456896305E0,7.419637680E0
5.229911344E1,-6.806469560E-1,6.469123840E0,7.441156864E0
5.231577938E1,-6.076691151E-1,6.455323696E0,7.393800259E0
5.233244531E1,-5.796108842E-1,6.476837158E0,7.432588100E0
5.234911125E1,-6.209555268E-1,6.502947330E0,7.450383663E0
5.236577719E1,-6.865614057E-1,6.483998775E0,7.432731152E0
5.238244313E1,-7.456834316E-1,6.447651386E0,7.391982555E0
5.239910906E1,-7.334005237E-1,6.469692230E0,7.404949188E0
5.241577500E1,-6.870031953E-1,6.495302200E0,7.429187775E0
5.243244094E1,-6.927519441E-1,6.490805149E0,7.497023106E0
5.244910688E1,-7.095891833E-1,6.450080872E0,7.491897583E0
5.246577281E1,-7.498483062E-1,6.441810608E0,7.510905743E0
5.248243875E1,-7.370358109E-1,6.430572510E0,7.485553741E0
5.249910469E1,-7.241485119E-1,6.425141811E0,7.406717300E0
5.251577063E1,-6.759833694E-1,6.445097446E0,7.386676311E0
5.253243656E1,-6.054372191E-1,6.437586308E0,7.376853943E0
5.254910250E1,-6.255528331E-1,6.471405029E0,7.371488571E0
5.256576844E1,-6.603861451E-1,6.454664707E0,7.473120213E0
5.258243438E1,-7.116990089E-1,6.454679012E0,7.467871189E0
5.259910031E1,-6.647984385E-1,6.451316357E0,7.359718800E0
5.261576625E1,-6.686504483E-1,6.469967365E0,7.338781357E0
5.263243219E1,-6.558006406E-1,6.491484165E0,7.367462158E0
5.264909813E1,-6.573020816E-1,6.503566742E0,7.371284485E0
5.266576406E1,-6.861650944E-1,6.496402740E0,7.424318790E0
5.268243000E1,-6.975137591E-1,6.508543491E0,7.432884216E0
5.269909594E1,-7.642943263E-1,6.488705158E0,7.391844273E0
5.271576188E1,-7.450345159E-1,6.460726261E0,7.390293121E0
5.273242781E1,-7.423434258E-1,6.480830669E0,7.403737545E0
5.274909375E1,-7.052140236E-1,6.450170040E0,7.417687893E0
5.276575969E1,-7.055358887E-1,6.413645267E0,7.412244797E0
5.278242563E1,-7.204445004E-1,6.409158230E0,7.358133316E0
5.279909156E1,-7.361401916E-1,6.394281387E0,7.326198578E0
5.281575750E1,-7.428000569E-1,6.397753239E0,7.337516308E0
5.283242344E1,-7.569571137E-1,6.403701305E0,7.355393887E0
5.284908938E1,-8.052932620E-1,6.391389370E0,7.394351482E0
5.286575531E1,-8.529374003E-1,6.401836395E0,7.346565247E0
5.288242125E1,-8.733412623E-1,6.428621769E0,7.375312805E0
5.289908719E1,-8.145199418E-1,6.443356991E0,7.371280193E0
5.291575313E1,-8.127983212E-1,6.449279785E0,7.381182194E0
5.293241906E1,-8.442149162E-1,6.476497650E0,7.470777512E0
5.294908500E1,-8.219945431E-1,6.462223530E0,7.565431118E0
5.296575094E1,-7.907933593E-1,6.468247890E0,7.509190083E0
5.298241688E1,-8.045237660E-1,6.414115429E0,7.476863384E0
5.299908281E1,-8.538770080E-1,6.411785126E0,7.492491245E0
5.301574875E1,-8.014535904E-1,6.445405960E0,7.452129841E0
5.303241469E1,-7.194771171E-1,6.471556187E0,7.447219372E0
5.304908063E1,-6.201664805E-1,6.474434376E0,7.431508541E0
5.306574656E1,-6.513841748E-1,6.457563877E0,7.404554844E0
5.308241250E1,-7.219353318E-1,6.412799835E0,7.412488461E0
5.309907844E1,-7.736196518E-1,6.393550396E0,7.410868168E0
5.311574438E1,-7.684879899E-1,6.382819653E0,7.434863567E0
5.313241031E1,-7.663442492E-1,6.405615330E0,7.485805988E0
5.314907625E1,-7.529828548E-1,6.456466675E0,7.474241734E0
5.316574219E1,-7.046946883E-1,6.407312870E0,7.463108540E0
5.318240813E1,-7.182777524E-1,6.379129887E0,7.448198318E0
5.319907406E1,-7.593693733E-1,6.392026424E0,7.435160160E0
5.321574000E1,-7.699586749E-1,6.357642651E0,7.365668774E0
5.323240594E1,-7.879535556E-1,6.341932297E0,7.340030193E0
5.324907188E1,-7.779956460E-1,6.405775070E0,7.448936462E0
5.326573781E1,-7.643761635E-1,6.441263199E0,7.513318539E0
5.328240375E1,-7.619606853E-1,6.449231625E0,7.509740353E0
5.329906969E1,-7.882264256E-1,6.477620602E0,7.546432495E0
5.331573563E1,-7.499515414E-1,6.472754002E0,7.523147583E0
5.333240156E1,-7.544091344E-1,6.449697018E0,7.513673782E0
5.334906750E1,-8.092896342E-1,6.442080021E0,7.533471584E0
5.336573344E1,-8.085253835E-1,6.407793045E0,7.534832478E0
5.338239938E1,-7.969754338E-1,6.415102005E0,7.504023075E0
5.339906531E1,-7.403661609E-1,6.400669098E0,7.430156231E0
5.341573125E1,-7.093221545E-1,6.383069992E0,7.424653530E0
5.343239719E1,-7.749032378E-1,6.380422592E0,7.420979023E0
5.344906313E1,-7.547717094E-1,6.368927479E0,7.418792725E0
5.346572906E1,-7.181878090E-1,6.360599518E0,7.448870182E0
5.348239500E1,-7.762804031E-1,6.390332699E0,7.459604740E0
5.349906094E1,-7.681362629E-1,6.374076843E0,7.422103405E0
5.351572688E1,-7.325641513E-1,6.384596348E0,7.423316479E0
5.353239281E1,-7.213395238E-1,6.399658680E0,7.402504444E0
5.354905875E1,-7.820962071E-1,6.406412601E0,7.431005478E0
5.356572469E1,-8.172780871E-1,6.401322842E0,7.452495098E0
5.358239063E1,-7.757338881E-1,6.367285252E0,7.451609135E0
5.359905656E1,-7.714085579E-1,6.395094395E0,7.472225189E0
5.361572250E1,-7.615339160E-1,6.394299984E0,7.521662235E0
5.363238844E1,-7.553181648E-1,6.375776768E0,7.504922390E0
5.364905438E1,-7.826068997E-1,6.370875835E0,7.540696621E0
5.366572031E1,-8.030883670E-1,6.426954746E0,7.615278721E0
