"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.678394401E1,4.945194125E-1,2.712316275E0,-5.232840776E-1
4.680060995E1,6.174108386E-1,2.525519371E0,-4.753075242E-1
4.681727589E1,7.103620172E-1,2.397758484E0,-2.924579978E-1
4.683394182E1,8.682208061E-1,1.989935160E0,-2.315645814E-1
4.685060776E1,9.938874841E-1,1.604762197E0,-2.207288742E-1
4.686727370E1,9.615474343E-1,1.564084649E0,-1.908409894E-1
4.688393964E1,8.316953182E-1,1.666718841E0,-1.766687334E-1
4.690060557E1,6.988706589E-1,1.757455230E0,-2.413807809E-1
4.691727151E1,5.892509818E-1,1.772921324E0,-3.054631650E-1
4.693393745E1,4.524226189E-1,1.725910306E0,-3.780409396E-1
4.695060339E1,3.149626255E-1,1.604453206E0,-4.572428167E-1
4.696726932E1,1.927402020E-1,1.280650377E0,-5.653181076E-1
4.698393526E1,7.696752995E-2,1.276282430E0,-5.834671855E-1
4.700060120E1,5.426107906E-3,1.482934713E0,-5.006448030E-1
4.701726714E1,-1.007813867E-2,1.527901888E0,-4.025934041E-1
4.703393307E1,-2.498606592E-2,1.408250928E0,-3.627388775E-1
4.705059901E1,-7.530970126E-2,1.281035542E0,-3.909295201E-1
4.706726495E1,-8.770244569E-2,1.252688527E0,-4.118541181E-1
4.708393089E1,-5.737270042E-2,1.329744339E0,-3.750699162E-1
4.710059682E1,-8.285389841E-2,1.345201254E0,-3.489535153E-1
4.711726276E1,-1.523472369E-1,1.433672667E0,-3.071143031E-1
4.713392870E1,-1.491982788E-1,1.516047120E0,-2.711280286E-1
4.715059464E1,-3.636273369E-2,1.414564252E0,-2.489309013E-1
4.716726057E1,7.563471049E-2,1.262246609E0,-2.226679921E-1
4.718392651E1,1.997080743E-1,1.291126728E0,-1.350349188E-1
4.720059245E1,2.715772688E-1,1.401016831E0,-1.899122819E-2
4.721725839E1,1.842214614E-1,1.327732682E0,3.471133485E-2
4.723392432E1,-3.820387647E-4,1.058234334E0,3.929642215E-2
4.725059026E1,-1.444800943E-1,9.283967018E-1,6.157346815E-2
4.726725620E1,-1.781196445E-1,8.885521293E-1,7.425405830E-2
4.728392214E1,-2.368902564E-1,8.426546454E-1,7.360760123E-2
4.730058807E1,-3.807774186E-1,8.875546455E-1,9.651888907E-2
4.731725401E1,-4.166798592E-1,1.114281297E0,1.476204246E-1
4.733391995E1,-3.150492609E-1,1.380977750E0,1.580095440E-1
4.735058589E1,-1.716396213E-1,1.475845695E0,1.157480180E-1
4.736725182E1,-9.925497323E-2,1.439179182E0,6.596893817E-2
4.738391776E1,-1.295135021E-1,1.514537096E0,6.854560971E-2
4.740058370E1,-1.485651433E-1,1.638433576E0,1.158034950E-1
4.741724964E1,-9.242490679E-2,1.644207716E0,1.541937888E-1
4.743391557E1,-6.146944314E-2,1.369774580E0,1.252361685E-1
4.745058151E1,-1.274692118E-1,9.701948762E-1,-2.521348745E-2
4.746724745E1,-2.882917523E-1,1.035702586E0,-1.180875227E-1
4.748391339E1,-4.299290776E-1,1.354030252E0,-1.584530473E-1
4.750057932E1,-4.842162728E-1,1.446466208E0,-2.132769823E-1
4.751724526E1,-4.640019834E-1,1.338565230E0,-2.557542622E-1
4.753391120E1,-5.029416680E-1,1.255713105E0,-2.580737472E-1
4.755057714E1,-6.362242699E-1,1.306306720E0,-2.066134214E-1
4.756724307E1,-7.130394578E-1,1.229277849E0,-1.395070255E-1
4.758390901E1,-6.728476882E-1,1.105883956E0,-5.995431542E-2
4.760057495E1,-6.053356528E-1,1.105523348E0,4.671272635E-2
4.761724089E1,-5.265662074E-1,1.164368391E0,1.343364716E-1
4.763390682E1,-3.992943168E-1,1.243228793E0,1.759365499E-1
4.765057276E1,-3.201073110E-1,1.314936161E0,2.044408321E-1
4.766723870E1,-2.498389333E-1,1.291742206E0,2.556216419E-1
4.768390464E1,-1.114566550E-1,1.222051382E0,2.880432308E-1
4.770057057E1,1.422574967E-1,1.162737727E0,8.203893900E-2
4.771723651E1,2.254758775E-1,1.083363175E0,-1.701240838E-1
4.773390245E1,2.499698848E-2,1.135839581E0,-2.157889307E-1
4.775056839E1,-3.769830465E-1,1.365693808E0,-6.778988987E-3
4.776723432E1,-6.779196262E-1,1.261462092E0,1.172678322E-1
4.778390026E1,-6.886017919E-1,9.617552757E-1,3.399921954E-1
4.780056620E1,-6.836640239E-1,8.405631185E-1,4.396926463E-1
4.781723214E1,-7.738536000E-1,1.056772947E0,4.291738570E-1
4.783389807E1,-8.665614128E-1,1.314704537E0,3.842505515E-1
4.785056401E1,-9.081881642E-1,1.558340788E0,3.899573684E-1
4.786722995E1,-9.124369025E-1,1.478850007E0,5.210018754E-1
4.788389589E1,-8.514347076E-1,1.196626782E0,6.781602502E-1
4.790056182E1,-7.788023353E-1,9.567700028E-1,7.806520462E-1
4.791722776E1,-7.653226256E-1,9.413965344E-1,8.188033104E-1
4.793389370E1,-8.222290874E-1,1.014053464E0,8.601659536E-1
4.795055964E1,-8.786202073E-1,1.033842206E0,9.445682168E-1
4.796722557E1,-8.710339069E-1,1.089904189E0,9.609935880E-1
4.798389151E1,-8.516697288E-1,9.725329876E-1,9.247226715E-1
4.800055745E1,-7.657914758E-1,9.196553230E-1,8.510988355E-1
4.801722339E1,-6.376213431E-1,1.047724366E0,7.743501663E-1
4.803388932E1,-4.540379941E-1,1.199708819E0,7.433788776E-1
4.805055526E1,-3.085448742E-1,1.169447660E0,7.261017561E-1
4.806722120E1,-2.391060889E-1,9.550846219E-1,6.813803315E-1
4.808388714E1,-1.643510163E-1,8.523547649E-1,6.820096970E-1
4.810055307E1,-4.036737606E-2,9.957368970E-1,7.130182981E-1
4.811721901E1,8.831670135E-2,1.198761821E0,6.676785946E-1
4.813388495E1,1.381903887E-1,1.307681441E0,6.158593893E-1
4.815055089E1,1.281736940E-1,1.401220441E0,6.042900681E-1
4.816721682E1,4.894421995E-2,1.366865993E0,5.986148715E-1
4.818388276E1,-3.791870177E-2,1.335978627E0,7.023881674E-1
4.820054870E1,-8.307538927E-2,1.252261043E0,8.237683773E-1
4.821721464E1,-9.560419619E-2,1.160977006E0,8.706995249E-1
4.823388057E1,-8.998409659E-2,1.376996875E0,7.326110601E-1
4.825054651E1,-6.853836030E-2,1.672772527E0,5.546990633E-1
4.826721245E1,-1.248586476E-1,1.683353543E0,4.824338257E-1
4.828387839E1,-1.552824378E-1,1.653691053E0,4.072999060E-1
4.830054432E1,-7.463441044E-2,1.657001734E0,3.638479412E-1
4.831721026E1,3.639553860E-2,1.574890375E0,3.821079135E-1
4.833387620E1,6.128674746E-2,1.484524488E0,4.050368667E-1
4.835054214E1,2.081403136E-2,1.427754521E0,4.212352931E-1
4.836720807E1,-6.582126766E-2,1.343044639E0,4.866393209E-1
4.838387401E1,-8.903991431E-2,1.194586635E0,5.232309103E-1
4.840053995E1,-3.246206418E-2,1.169012785E0,5.425353050E-1
4.841720589E1,-5.369222723E-3,1.154028058E0,5.734738111E-1
4.843387182E1,1.218006853E-2,1.027715564E0,6.228111982E-1
4.845053776E1,-7.710016519E-2,9.814353585E-1,7.012501955E-1
4.846720370E1,-2.876299918E-1,1.000278473E0,7.645163536E-1
4.848386964E1,-4.602477252E-1,9.613075852E-1,7.848218083E-1
4.850053557E1,-4.691578746E-1,9.437178969E-1,7.592619061E-1
4.851720151E1,-3.573556840E-1,9.280610681E-1,7.365965843E-1
4.853386745E1,-2.637746632E-1,8.584749103E-1,7.272633314E-1
4.855053339E1,-1.956895590E-1,7.900170684E-1,6.670839190E-1
4.856719932E1,-1.441665143E-1,7.511338592E-1,6.128026247E-1
4.858386526E1,-6.368923932E-2,7.654682994E-1,5.754796267E-1
4.860053120E1,-1.915860176E-2,7.925361991E-1,5.619585514E-1
4.861719714E1,-3.148103133E-2,7.830328345E-1,5.834313631E-1
4.863386307E1,-1.267051101E-1,6.023328900E-1,6.593742371E-1
4.865052901E1,-2.957457006E-1,4.410586357E-1,6.833037734E-1
4.866719495E1,-4.768115282E-1,4.479020238E-1,6.064519882E-1
4.868386089E1,-5.541567802E-1,4.572059810E-1,5.340533853E-1
4.870052682E1,-5.233358741E-1,4.061158597E-1,5.042303205E-1
4.871719276E1,-4.836277664E-1,4.077124298E-1,4.558647275E-1
4.873385870E1,-4.630357623E-1,4.851942062E-1,3.783602118E-1
4.875052464E1,-4.173498750E-1,5.978142619E-1,2.865715027E-1
4.876719057E1,-4.129428864E-1,7.358257771E-1,2.222860456E-1
4.878385651E1,-3.862242103E-1,7.267953753E-1,1.785940528E-1
4.880052245E1,-3.741622865E-1,6.294281483E-1,1.813944578E-1
4.881718839E1,-3.513035774E-1,5.346162915E-1,1.912535131E-1
4.883385432E1,-3.005937934E-1,4.840373695E-1,1.849682629E-1
4.885052026E1,-2.114782929E-1,4.284215569E-1,1.978460252E-1
4.886718620E1,-1.186674908E-1,4.014695287E-1,2.098278999E-1
4.888385214E1,-8.047454804E-2,4.106260240E-1,2.055615187E-1
4.890051807E1,-8.986609429E-2,4.072049856E-1,1.867474020E-1
4.891718401E1,-1.188605651E-1,3.952805996E-1,1.729705930E-1
4.893384995E1,-1.614120305E-1,3.493514657E-1,1.811159253E-1
4.895051589E1,-1.878745556E-1,2.997975647E-1,1.889510155E-1
4.896718182E1,-1.744842976E-1,2.957121730E-1,1.668335795E-1
4.898384776E1,-1.821033657E-1,2.766920328E-1,1.644347906E-1
4.900051370E1,-2.171654552E-1,2.012130320E-1,1.776260138E-1
4.901717964E1,-2.599930465E-1,2.048815340E-1,1.593354940E-1
4.903384557E1,-3.079462647E-1,2.567208111E-1,1.207097992E-1
4.905051151E1,-3.133349121E-1,2.942925096E-1,1.066655815E-1
4.906717745E1,-3.003479838E-1,2.799249291E-1,1.051713377E-1
4.908384339E1,-3.060360551E-1,2.237406820E-1,1.193170995E-1
4.910050932E1,-3.100850582E-1,1.676521897E-1,1.413594484E-1
4.911717526E1,-2.734382153E-1,1.955179721E-1,1.314677894E-1
4.913384120E1,-2.302204221E-1,2.270172089E-1,1.204636320E-1
4.915050714E1,-1.944146156E-1,2.442355454E-1,1.119323596E-1
4.916717307E1,-1.839143634E-1,2.397557646E-1,1.017140895E-1
4.918383901E1,-1.904230714E-1,2.244984210E-1,1.039886922E-1
4.920050495E1,-1.750969738E-1,1.977326721E-1,1.248306558E-1
4.921717089E1,-1.420560926E-1,1.995541006E-1,1.542409211E-1
4.923383682E1,-1.107981578E-1,2.326163501E-1,1.700504124E-1
4.925050276E1,-1.063916236E-1,2.325177491E-1,1.770585775E-1
4.926716870E1,-1.083443612E-1,2.136510164E-1,1.725966930E-1
4.928383464E1,-8.017615974E-2,1.993441433E-1,1.584879756E-1
4.930050057E1,-5.374999344E-2,2.041309774E-1,1.451905519E-1
4.931716651E1,-6.440900266E-2,1.980513632E-1,1.289327443E-1
4.933383245E1,-7.936348021E-2,1.678100079E-1,1.214061007E-1
4.935049839E1,-8.384208381E-2,1.489865184E-1,1.128221750E-1
4.936716432E1,-9.744207561E-2,1.411435604E-1,8.559887111E-2
4.938383026E1,-1.019518822E-1,1.302706897E-1,7.638287544E-2
4.940049620E1,-9.562584013E-2,1.466313452E-1,7.896544784E-2
4.941716214E1,-7.896386832E-2,1.414714605E-1,1.029517651E-1
4.943382807E1,-5.238418654E-2,1.082348973E-1,1.241342872E-1
4.945049401E1,-2.520430833E-2,1.123304144E-1,1.208465695E-1
4.946715995E1,-5.111585371E-3,1.391561776E-1,9.264378250E-2
4.948382589E1,1.738034189E-2,1.697763652E-1,6.158126891E-2
4.950049182E1,3.187222779E-2,1.721652597E-1,5.011862144E-2
4.951715776E1,4.875012860E-2,1.578451246E-1,5.862750113E-2
4.953382370E1,5.950629339E-2,1.448830217E-1,5.845048279E-2
4.955048964E1,9.520079195E-2,1.461817324E-1,4.173697531E-2
4.956715557E1,1.530188918E-1,1.896114498E-1,2.492634580E-2
4.958382151E1,1.879558712E-1,2.144993097E-1,1.340650953E-2
4.960048745E1,9.410823882E-2,1.994877160E-1,1.150348037E-2
4.961715339E1,-7.042299211E-2,2.575466968E-2,4.236812517E-2
4.963381932E1,-1.086368784E-1,-9.896351397E-2,7.521027327E-2
4.965048526E1,-9.365855902E-2,-9.632584453E-2,7.325132191E-2
4.966715120E1,-3.647211567E-2,-4.088963941E-2,5.063240230E-2
4.968381714E1,1.586537808E-2,2.086298913E-2,2.908402681E-2
4.983810995E1,-2.854436263E-2,3.391176462E-2,-1.178146526E-2
4.985477589E1,-3.202944621E-2,8.325183764E-3,6.235249341E-3
4.987144182E1,-3.790821135E-2,-2.084821463E-2,2.727568895E-2
4.988810776E1,-2.963362262E-2,-3.151949495E-2,4.239933193E-2
4.990477370E1,-2.892431244E-2,-2.704798058E-2,4.286343604E-2
4.992143964E1,-2.928155661E-2,-1.876346022E-2,3.358867019E-2
4.993810557E1,-1.901372150E-2,-5.490807351E-3,2.809955180E-2
4.995477151E1,-1.222318131E-2,-1.478519104E-2,3.567105159E-2
4.997143745E1,-3.242917825E-3,-2.536927536E-2,4.899715632E-2
4.998810339E1,-1.025858335E-3,-3.726027161E-2,5.066876486E-2
5.000476932E1,-6.677974015E-3,-3.777671233E-2,4.116208479E-2
5.002143526E1,-7.392425090E-3,-1.322274655E-2,2.800686657E-2
5.003810120E1,-2.097966522E-2,-1.201819628E-2,2.359762043E-2
5.005476714E1,-2.476697415E-2,-1.081620716E-2,2.981834486E-2
5.007143307E1,-1.979032904E-2,-3.878426272E-3,3.059646860E-2
5.008809901E1,-1.341034938E-2,-2.105741762E-2,3.608496115E-2
5.010476495E1,-6.773823872E-3,-3.454739973E-2,3.788053989E-2
5.012143089E1,-4.806352779E-3,-4.123155400E-2,3.434227407E-2
5.013809682E1,-4.517000169E-3,-3.079281747E-2,3.099190816E-2
5.015476276E1,2.395108808E-3,-3.653359786E-2,3.506684676E-2
5.017142870E1,7.433661260E-3,-4.838817567E-2,3.877281025E-2
5.018809464E1,-5.322013982E-3,-6.345751137E-2,3.476614505E-2
5.020476057E1,-2.373235300E-2,-6.880852580E-2,2.912971005E-2
5.022142651E1,-2.631547675E-2,-6.422744691E-2,2.039723285E-2
5.023809245E1,-2.883883938E-2,-5.708862841E-2,1.290428452E-2
5.025475839E1,-2.492850274E-2,-4.882300645E-2,7.295155898E-3
5.027142432E1,-2.143518254E-2,-4.237310216E-2,3.800053149E-3
5.028809026E1,-2.513953298E-2,-3.481786326E-2,-4.835385829E-3
5.030475620E1,-1.642739773E-2,-2.627068758E-2,-2.849780023E-3
5.032142214E1,-1.488258038E-2,-2.966899797E-2,1.332823187E-3
5.033808807E1,-1.698904857E-2,-3.418576345E-2,1.078510471E-2
5.035475401E1,-1.154702622E-2,-3.770519048E-2,2.066704817E-2
5.037141995E1,1.500300830E-3,-4.516236857E-2,2.609804273E-2
5.038808589E1,8.922018111E-3,-5.628260225E-2,2.320186049E-2
5.040475182E1,4.372302443E-3,-5.922975391E-2,1.564889401E-2
5.042141776E1,-5.524858832E-3,-4.022196308E-2,4.839193076E-3
5.043808370E1,-1.407924388E-2,-1.924127154E-2,-8.723355830E-3
5.045474964E1,-9.232455865E-3,-1.502855308E-2,-1.590801403E-2
5.047141557E1,8.623071946E-3,-7.219850551E-3,-9.399849921E-3
5.048808151E1,1.907002553E-2,-1.079397090E-2,3.177102655E-3
5.050474745E1,1.749637537E-2,-6.899950095E-4,1.235446893E-2
5.052141339E1,1.046053879E-2,-2.252742182E-3,1.679285802E-2
5.053807932E1,-2.613512333E-3,-8.346619084E-3,2.106655762E-2
5.055474526E1,-7.970350794E-3,-1.313562132E-2,2.238295600E-2
5.057141120E1,2.543621231E-3,-1.124817319E-2,2.373376489E-2
5.058807714E1,1.232957095E-2,-1.702190749E-2,2.641201392E-2
5.060474307E1,2.064701915E-2,-2.007951029E-2,2.614125982E-2
5.062140901E1,2.519290894E-2,-8.920300752E-3,1.872714236E-2
5.063807495E1,1.620607823E-2,2.395305783E-3,7.232846692E-3
5.065474089E1,6.761803292E-3,1.212052815E-2,-6.767846644E-4
5.067140682E1,7.314307149E-4,2.030834556E-2,-3.570679575E-3
5.068807276E1,3.026226070E-3,1.640840620E-2,-4.118055105E-3
5.070473870E1,5.459366366E-3,1.454272307E-2,-4.258204252E-3
5.072140464E1,1.013368182E-2,1.219317783E-2,-1.917932183E-3
5.073807057E1,2.149856091E-2,1.040212624E-2,3.769274801E-3
5.075473651E1,2.587909624E-2,-3.258973826E-3,1.013624109E-2
5.077140245E1,1.765217446E-2,-1.095037162E-2,1.319090277E-2
5.078806839E1,1.273707580E-2,-6.918393541E-3,1.328313164E-2
5.080473432E1,8.848147467E-3,4.570046440E-4,1.166289486E-2
5.082140026E1,5.813012831E-3,1.508813351E-3,9.048432112E-3
5.083806620E1,5.326968618E-3,1.289350912E-3,1.206565835E-2
5.085473214E1,4.245510325E-3,-1.774802338E-3,1.359817386E-2
5.087139807E1,4.324879032E-3,7.947009988E-3,1.126769371E-2
5.088806401E1,4.401908722E-3,1.130866073E-2,7.326699793E-3
5.090472995E1,1.981041627E-3,5.356079899E-3,8.659228683E-3
5.092139589E1,4.477140494E-3,2.165530808E-3,8.711317554E-3
5.093806182E1,1.235023513E-2,1.651172992E-3,8.501043543E-3
5.095472776E1,1.701623946E-2,6.131371483E-4,4.523906857E-3
5.097139370E1,1.333039440E-2,6.791627966E-3,-9.426344186E-3
5.098805964E1,6.144817453E-3,1.270136237E-2,-1.606039330E-2
5.100472557E1,-3.318647854E-3,1.346229017E-2,-1.582677290E-2
5.102139151E1,-1.244757418E-2,1.802020147E-2,-8.740682155E-3
5.103805745E1,-2.351997048E-2,9.485656396E-3,-1.767735928E-3
5.105472339E1,-1.887759939E-2,-3.260992002E-3,6.427632645E-3
5.107138932E1,-1.006340608E-2,-1.855309494E-2,1.685827971E-2
5.108805526E1,-9.263612330E-3,-3.736592457E-2,2.144876122E-2
5.110472120E1,-9.094838053E-3,-2.787349001E-2,1.791114546E-2
5.112138714E1,-1.281426754E-2,-1.177045144E-2,5.262382329E-3
5.113805307E1,-1.425369736E-2,7.717235480E-3,-8.217252791E-3
5.115471901E1,-4.185974598E-3,1.494328864E-2,-1.469862089E-2
5.117138495E1,1.767705195E-3,5.778333172E-3,-6.565567106E-3
5.118805089E1,4.650882911E-3,-6.316517945E-3,3.606483340E-3
5.120471682E1,1.724282512E-3,-3.044846933E-3,1.246382482E-2
5.122138276E1,-2.246106975E-3,-2.700618934E-3,1.612331904E-2
5.123804870E1,-5.272714421E-3,-7.773016114E-3,1.974318735E-2
5.125471464E1,-1.056416705E-2,-1.582018286E-2,2.277923003E-2
5.127138057E1,-1.499690954E-2,-2.189975232E-2,2.120268345E-2
5.128804651E1,-1.245145779E-2,-1.675898023E-2,1.503623277E-2
5.130471245E1,-8.039705455E-3,-1.469141431E-2,9.187504649E-3
5.132137839E1,-2.827025019E-3,-1.160399430E-2,5.270855501E-3
5.133804432E1,-1.164925937E-2,-1.225192659E-2,-7.305666804E-4
5.135471026E1,-1.638364047E-2,-2.030673902E-3,2.055127174E-3
5.137137620E1,-1.804031804E-2,9.825877845E-3,2.055175602E-3
5.138804214E1,-2.737970650E-2,-3.722359892E-3,2.939783037E-3
5.140470807E1,-2.806415036E-2,-1.321230829E-2,3.635682166E-3
5.142137401E1,-1.674528420E-2,-9.337885305E-3,5.159247667E-3
5.143803995E1,-1.163697150E-2,1.339443959E-2,4.477374256E-3
5.145470589E1,-1.388323773E-2,1.854315400E-2,1.695986837E-3
5.147137182E1,-1.535035018E-2,4.004036542E-3,7.003562525E-3
5.148803776E1,-1.282260660E-2,-5.570990033E-4,6.583167240E-3
5.150470370E1,-1.410036348E-3,8.393961936E-3,6.329579279E-3
5.152136964E1,4.582629073E-3,1.043250412E-2,1.154152304E-2
5.153803557E1,7.579839788E-3,2.638437320E-3,1.693746820E-2
5.155470151E1,1.247031055E-2,2.536402550E-3,1.960864663E-2
5.157136745E1,1.277936250E-2,-4.532915074E-3,1.722688228E-2
5.158803339E1,7.724371739E-3,-1.574442536E-2,1.648742706E-2
5.160469932E1,-3.661860712E-3,-1.445183344E-2,1.191963442E-2
5.162136526E1,-1.630139723E-2,1.268598251E-3,-1.629404724E-3
5.163803120E1,-2.610222250E-2,1.456151437E-2,-1.619688421E-2
5.165469714E1,-3.148494661E-2,1.275935397E-2,-2.487597242E-2
5.167136307E1,-3.274353221E-2,-1.767659094E-3,-2.584597096E-2
5.168802901E1,-3.180048987E-2,-4.015951417E-4,-2.083057910E-2
5.170469495E1,-3.015820682E-2,1.007676776E-2,-1.789642498E-2
5.172136089E1,-2.251076326E-2,5.194732454E-3,-1.722707972E-2
5.173802682E1,-1.067546383E-2,-7.783542853E-3,-2.075538784E-2
5.175469276E1,-3.502124920E-3,-1.021680422E-2,-2.836622298E-2
5.177135870E1,2.322856570E-3,5.794394296E-3,-3.520081937E-2
5.178802464E1,6.141455844E-3,2.279508859E-2,-3.400737047E-2
5.180469057E1,-4.441878758E-3,1.311119739E-2,-2.572413161E-2
5.182135651E1,-1.737689227E-2,-6.756934803E-3,-1.567310467E-2
5.183802245E1,-1.839479804E-2,-1.251680031E-2,-3.010056913E-3
5.185468839E1,-1.551405992E-2,-2.364126220E-2,1.088972203E-2
5.187135432E1,-1.964693516E-2,-3.842876479E-2,1.793610118E-2
5.188802026E1,-1.921410114E-2,-2.346765809E-2,8.658794686E-3
5.190468620E1,-1.652389020E-2,1.990572736E-2,-2.257436141E-2
5.192135214E1,-8.080875501E-3,4.277956113E-2,-4.575294256E-2
5.193801807E1,1.746350899E-2,4.011048377E-2,-4.624925554E-2
5.195468401E1,3.077987581E-2,2.579675056E-2,-3.085364401E-2
5.197134995E1,2.537494153E-2,6.254207809E-3,-1.237740740E-2
5.198801589E1,1.823507994E-2,4.081781954E-3,7.275491953E-5
5.200468182E1,1.347971242E-2,8.338660933E-3,4.382152110E-3
5.202134776E1,4.775498062E-3,1.905371435E-3,1.078468002E-2
5.203801370E1,-2.354951575E-4,-2.397844102E-3,1.263990253E-2
5.205467964E1,5.824787542E-3,3.261462785E-3,8.427334949E-3
5.207134557E1,1.036151499E-2,-1.127095334E-2,7.389098406E-3
5.208801151E1,2.440916002E-2,-1.470662095E-2,1.736149192E-3
5.210467745E1,3.788438067E-2,-1.833201200E-2,9.096739814E-3
5.212134339E1,2.398052812E-2,-2.406090870E-2,3.260895237E-2
5.213800932E1,2.074589580E-2,-1.656125672E-2,5.156199262E-2
5.215467526E1,2.560313791E-2,-1.302376576E-2,6.221955270E-2
5.217134120E1,2.966182679E-2,-1.383558661E-2,6.107598543E-2
5.218800714E1,3.709673136E-2,3.958700225E-3,4.513235018E-2
5.220467307E1,4.590803012E-2,1.558021456E-2,3.193014860E-2
5.222133901E1,4.448209703E-2,1.332930010E-2,2.832396701E-2
5.223800495E1,3.838272393E-2,1.070969924E-2,2.921889909E-2
5.225467089E1,3.262677044E-2,1.405217312E-2,3.068796732E-2
5.227133682E1,2.833069488E-2,1.464886405E-2,3.132626787E-2
5.228800276E1,2.206842229E-2,1.816722192E-2,3.117349744E-2
5.230466870E1,1.633323729E-2,6.845671684E-3,3.317071497E-2
5.232133464E1,3.978152759E-3,9.307349101E-4,2.899859846E-2
5.233800057E1,-8.631725796E-4,4.814804066E-3,1.973215677E-2
5.235466651E1,5.678839050E-3,1.291464269E-2,1.294492930E-2
5.237133245E1,1.048675459E-2,7.457852829E-3,6.891153753E-3
5.238799839E1,1.081243623E-2,-7.703309413E-3,4.640743136E-3
5.240466432E1,4.784874152E-3,-2.534680534E-3,9.087100625E-4
5.242133026E1,-3.732960671E-3,6.139249541E-3,-7.582832128E-3
5.243799620E1,-5.499674939E-3,1.030203607E-2,-1.086499915E-2
5.245466214E1,4.565124400E-4,2.251864038E-2,-1.294269785E-2
5.247132807E1,9.091320448E-3,2.221860178E-2,-7.928557694E-3
5.248799401E1,2.199343964E-2,1.256006490E-2,2.910051495E-3
5.250465995E1,3.081369027E-2,-7.753227837E-4,9.230665863E-3
5.252132589E1,3.337143362E-2,-6.650831085E-3,6.384797394E-3
5.253799182E1,2.774986252E-2,-7.285811473E-3,-6.450962275E-3
5.255465776E1,1.591798477E-2,-2.037598751E-4,-2.308292314E-2
5.257132370E1,2.171152830E-2,1.090014074E-2,-2.639179677E-2
5.258798964E1,3.315114975E-2,6.808929611E-3,-1.446082816E-2
5.260465557E1,2.926009148E-2,-1.061575860E-2,-8.864160627E-3
5.262132151E1,1.396127045E-2,-2.146765031E-2,-4.963409156E-3
5.263798745E1,4.433611874E-3,-1.775327139E-2,-9.198270738E-3
5.265465339E1,-5.717333406E-3,-1.732787304E-2,-2.074994519E-2
5.267131932E1,-5.937489681E-3,-1.028101705E-2,-3.307279944E-2
5.268798526E1,2.431161236E-3,8.924283087E-3,-4.471459985E-2
5.270465120E1,8.706724271E-3,7.189072203E-3,-4.614032805E-2
5.272131714E1,1.558234729E-2,-9.251828305E-4,-3.803931177E-2
5.273798307E1,1.070023514E-2,-5.033891182E-3,-2.646072209E-2
5.275464901E1,1.950771781E-3,-9.312054142E-3,-2.057933435E-2
5.277131495E1,-1.185033005E-3,-5.151194055E-3,-1.654160395E-2
5.278798089E1,-8.481668308E-3,-9.143518284E-3,-1.514113694E-2
5.280464682E1,-1.517773513E-2,-8.256984875E-3,-2.048585936E-2
5.282131276E1,-2.410719171E-2,1.745035406E-3,-2.907808125E-2
5.283797870E1,-2.744936571E-2,1.019096375E-2,-3.863303363E-2
5.285464464E1,-2.262862027E-2,6.988972891E-3,-4.104247689E-2
5.287131057E1,-1.929421350E-2,-1.049802825E-2,-3.329477459E-2
5.288797651E1,-1.971419528E-2,-2.587218583E-2,-1.850577816E-2
5.290464245E1,-2.017862350E-2,-1.842514239E-2,-1.390831918E-2
5.292130839E1,-3.291055933E-2,-1.566924155E-2,-1.467415318E-2
5.293797432E1,-4.086986184E-2,-9.488338605E-3,-1.023245230E-2
5.295464026E1,-3.130434081E-2,2.477773931E-3,-7.718589157E-3
