"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.397118082E0,-1.127691269E0,3.540077209E-1,7.022104263E-1
6.413784748E0,5.879359245E-1,2.664024830E0,3.288474083E0
6.430451414E0,1.655859947E0,2.967128754E0,3.500928879E0
6.447118080E0,2.219543219E0,1.893944740E0,1.258513451E0
6.463784746E0,9.335398674E-1,1.527998924E0,3.891010284E-1
6.480451412E0,-1.170951366E0,7.539873123E-1,1.249089241E-1
6.497118078E0,-8.514932394E-1,1.191153526E-1,-6.267604828E-1
6.513784744E0,-7.177038193E-1,-1.472549438E-1,-9.686098099E-1
6.530451410E0,-8.532056808E-1,2.817144394E-1,-4.014978409E-1
6.547118076E0,-1.159611344E0,1.877248287E0,-1.047471046E0
6.563784742E0,-1.350786805E0,2.675217628E0,-1.308682919E0
6.580451408E0,-1.160595894E0,2.671371460E0,-5.935320854E-1
6.597118074E0,-9.894334078E-1,2.217787743E0,-5.810189247E-1
6.613784740E0,-4.234882593E-1,1.245590210E0,-1.359488726E0
6.630451406E0,1.882295609E-1,1.154382706E0,-2.101385593E0
6.647118072E0,2.641004324E-1,1.385662079E0,-2.358440876E0
6.663784738E0,-5.497456789E-1,1.307889938E0,-1.296095133E0
6.680451404E0,-1.162788153E0,1.160945892E0,-7.666666508E-1
6.697118070E0,-1.402396321E0,7.854185104E-1,-5.549957752E-1
6.713784736E0,-9.701372385E-1,6.091175079E-1,-9.127373695E-1
6.730451402E0,2.125663757E-1,6.935348511E-1,-1.733887672E0
6.747118068E0,6.421370506E-1,8.871507645E-1,-2.043707848E0
6.763784734E0,6.403937340E-1,7.696981430E-1,-1.328392506E0
6.780451400E0,5.522177219E-1,4.428977966E-1,-6.499929428E-1
6.797118066E0,5.546903610E-1,-1.487741470E-1,-7.427506447E-1
6.813784732E0,5.723816752E-1,-4.055528641E-1,-1.334469080E0
6.830451398E0,3.114808798E-1,-4.548540115E-1,-1.364717007E0
6.847118064E0,1.766436696E-1,-7.292909622E-1,-7.015860081E-1
6.863784730E0,3.715774417E-1,-1.309930801E0,-1.745827198E-1
6.880451396E0,5.428889394E-1,-1.634415627E0,-2.303645611E-1
6.897118062E0,3.249014020E-1,-1.753253937E0,-3.453180790E-1
6.913784728E0,2.035304308E-1,-1.784193039E0,-5.031507015E-1
6.930451394E0,4.434776306E-2,-1.974770546E0,-4.928162098E-1
6.947118060E0,-1.314550638E-2,-1.944560051E0,-6.235547066E-1
6.963784726E0,-3.281452656E-1,-1.786853313E0,-6.698272228E-1
6.980451392E0,-6.120159626E-1,-1.695512295E0,-3.273336887E-1
6.997118058E0,-6.626189947E-1,-1.314157486E0,-3.110277653E-1
7.013784724E0,-5.468112826E-1,-1.000088692E0,-4.551410675E-2
7.030451390E0,1.017864347E-1,-6.486454010E-1,2.234933376E-1
7.047118056E0,4.127573967E-1,-4.645938873E-1,-8.881855011E-2
7.063784722E0,5.417446494E-1,-3.814029694E-2,-6.290683746E-1
7.080451388E0,4.427983463E-1,3.045148849E-1,-5.165106058E-1
7.097118054E0,1.352590621E-1,7.845497131E-1,6.596333981E-1
7.113784720E0,1.848767698E-1,1.011054039E0,1.370831013E0
7.130451386E0,6.775728464E-1,1.261120796E0,1.102489471E0
7.147118052E0,8.553780317E-1,1.595155716E0,9.507288933E-1
7.163784718E0,1.004161596E0,1.915246964E0,1.379141927E0
7.180451384E0,1.252207994E0,2.114077568E0,1.559684753E0
7.197118050E0,1.373768330E0,2.346390724E0,1.588885307E0
7.213784716E0,1.284833431E0,2.792757034E0,1.075121403E0
7.230451382E0,9.426251650E-1,3.315080643E0,1.893264055E-1
7.247118048E0,9.426251650E-1,3.315080643E0,1.893264055E-1
7.263784714E0,1.803072095E-1,4.750047684E0,6.284099817E-1
7.280451380E0,-3.291352987E-1,5.250510216E0,9.393308163E-1
7.297118046E0,-9.008383751E-1,5.329404831E0,3.960618973E-1
7.313784712E0,-1.468122602E0,3.814446449E0,4.164257050E-1
7.330451378E0,-1.290707946E0,2.113791466E0,6.849007607E-1
7.347118044E0,-1.434643149E0,5.042562485E-1,1.417220116E0
7.363784710E0,-1.766297936E0,-4.622278214E-1,2.531716585E0
7.380451376E0,-1.833682299E0,-1.572511673E0,2.709156513E0
7.397118042E0,-1.161748052E0,-1.647446632E0,7.680025101E-1
7.413784708E0,-2.280498147E-1,-1.036681175E0,-2.068161964E-2
7.430451374E0,1.112119555E-1,-7.281913757E-1,5.173218250E-1
7.447118040E0,4.917783141E-1,-3.181791306E-1,3.367087841E-1
7.463784706E0,6.400704384E-3,3.271675110E-2,-4.533615112E-1
7.480451372E0,-6.345095634E-1,1.434297562E-1,-2.187209845E0
7.497118038E0,-1.074837208E0,8.512020111E-2,-2.810467720E0
7.513784704E0,-1.110226989E0,-7.349205017E-2,-2.301769018E0
7.530451370E0,-4.838428497E-1,-2.045106888E-1,-1.936226845E0
7.547118036E0,4.268006682E-1,-4.567623138E-1,-1.466886520E0
7.563784702E0,8.510626554E-1,-7.667217255E-1,-1.262741089E0
7.580451368E0,2.055385709E-1,-8.992128372E-1,-5.795578957E-1
7.597118034E0,-3.325130939E-1,-9.879212379E-1,-1.036718845E0
7.613784700E0,-8.814001083E-1,-1.222559452E0,-2.054274082E0
7.630451366E0,-1.551037550E0,-1.541307926E0,-2.105293274E0
7.647118032E0,-2.342404366E0,-2.043253422E0,-1.815159798E0
7.663784698E0,-2.305613041E0,-2.395402431E0,-1.703649998E0
7.680451364E0,-1.874967337E0,-2.336723328E0,-1.697118282E0
7.697118030E0,-9.854550362E-1,-2.167124748E0,-1.376564026E0
7.713784696E0,-4.338479042E-1,-1.804259300E0,-4.857668877E-1
7.730451362E0,-4.338479042E-1,-1.804259300E0,-4.857668877E-1
7.747118028E0,-8.259592652E-1,-1.045590878E0,-6.066126823E-1
7.763784694E0,-9.412547350E-1,-1.225588799E0,-2.433043003E0
7.780451360E0,-8.512924910E-1,-1.121788979E0,-2.500315189E0
7.797118026E0,-3.997831345E-1,-6.952071190E-1,-2.063934803E0
7.813784692E0,-2.370487452E-1,-4.078617096E-1,-1.470369339E0
7.830451358E0,-2.674970627E-1,-5.524864197E-1,-6.926770210E-1
7.847118024E0,-1.316831112E-1,-9.482107162E-1,-4.314947128E-1
7.863784690E0,-2.531567812E-1,-1.378925323E0,4.463195801E-2
7.880451356E0,-4.108911753E-1,-1.561436653E0,4.088668823E-1
7.897118022E0,-2.825244665E-1,-1.520954132E0,8.425798416E-1
7.913784688E0,1.890670061E-1,-1.165054798E0,1.318326473E0
7.930451354E0,6.693434715E-1,-5.395889282E-3,1.999056816E0
7.947118020E0,-2.527632713E-1,1.276854992E0,1.646418095E0
7.963784686E0,-1.735724449E0,2.837858200E0,3.124461174E-1
7.980451352E0,-1.595031857E0,2.862468243E0,5.294256210E-1
7.997118018E0,-9.295297861E-1,2.665354252E0,2.341845512E0
8.013784684E0,-7.635958195E-1,2.274512768E0,1.205148220E0
8.030451350E0,-3.342353106E-1,2.134472847E0,-5.259251595E-1
8.047118016E0,-3.324754238E-1,2.400566101E0,-1.204442978E0
8.063784682E0,-6.644921899E-1,3.015011787E0,4.198017120E-1
8.080451348E0,-6.576694250E-1,2.990790367E0,-1.676611900E-1
8.097118014E0,9.651899338E-2,1.823064804E0,-8.611574173E-1
8.113784680E0,3.460291624E-1,6.959228516E-1,-1.171553135E0
8.130451346E0,4.301496744E-1,-9.136857986E-1,-1.394162655E0
8.147118012E0,7.620599270E-1,-1.545400620E0,-1.712449789E0
8.163784678E0,6.989845037E-1,-9.423532486E-1,-2.086114407E0
8.180451344E0,-1.334820986E-1,2.745208740E-1,-1.437479734E0
8.197118010E0,-7.002472878E-1,7.126836777E-1,-5.313205719E-1
8.213784676E0,-9.915922284E-1,4.072751999E-1,2.862215042E-2
8.230451342E0,-5.995745659E-1,-2.246131897E-1,-4.847187996E-1
8.247118008E0,1.355767250E-1,-8.613319397E-1,-1.148493052E0
8.263784674E0,2.424135804E-1,-1.049126148E0,-1.137349367E0
8.280451340E0,6.133276224E-2,-9.277486801E-1,-8.632588387E-1
8.297118006E0,6.302571297E-2,-8.385763168E-1,-6.928062439E-1
8.313784672E0,2.049801350E-1,-8.908605576E-1,-7.186322212E-1
8.330451338E0,2.721688151E-1,-1.169230461E0,-3.745748997E-1
8.347118004E0,3.148278594E-1,-1.278519630E0,1.350960732E-1
8.363784670E0,5.223269463E-1,-1.271538734E0,1.438450813E-1
8.380451336E0,8.246248960E-1,-1.299350739E0,-3.314921856E-1
8.397118002E0,8.329271078E-1,-1.345725060E0,-4.708943367E-1
8.413784668E0,6.020991206E-1,-1.303661346E0,-3.718776703E-1
8.430451334E0,5.919191837E-1,-1.235530853E0,-3.219182491E-1
8.447118000E0,6.822407246E-1,-9.945106506E-1,-2.888517380E-1
8.463784666E0,5.256309509E-1,-7.627706528E-1,-4.402651787E-1
8.480451332E0,3.234333992E-1,-3.560628891E-1,-4.010698795E-1
8.497117998E0,2.266709208E-1,-1.626377106E-1,-2.116775513E-2
8.513784664E0,1.881833673E-1,-1.068019867E-1,3.571307659E-1
8.530451330E0,3.655169606E-1,-4.785346985E-2,3.755140305E-1
8.547117996E0,5.678910017E-1,3.144693375E-1,1.480553150E-1
8.563784662E0,5.785416365E-1,5.698776245E-1,2.794196606E-1
8.580451328E0,3.043596447E-1,3.838081360E-1,5.300757885E-1
8.597117994E0,1.956259608E-1,3.055410385E-1,6.734137535E-1
8.613784660E0,7.764736414E-1,6.449832916E-1,9.521713257E-1
8.630451326E0,1.045312405E0,8.572368622E-1,8.327929974E-1
8.647117992E0,9.360270500E-1,8.863353729E-1,5.227261782E-1
8.663784658E0,6.004536748E-1,9.850893021E-1,1.118676186E0
8.680451324E0,4.930880070E-1,9.551572800E-1,1.529512644E0
8.697117990E0,4.930880070E-1,9.551572800E-1,1.529512644E0
8.713784656E0,1.082368135E0,1.584567070E0,9.640859365E-1
8.730451322E0,1.038604379E0,2.515616417E0,5.828497410E-1
8.747117988E0,7.275892496E-1,3.328394890E0,2.901546955E-1
8.763784654E0,3.268280625E-1,4.027584076E0,7.259041071E-1
8.780451320E0,-2.647057176E-1,4.547388077E0,1.107168078E0
8.797117986E0,-1.022509217E0,4.918850899E0,1.264798880E0
8.813784652E0,-1.047185659E0,4.227405548E0,7.972450256E-1
8.830451318E0,-2.043898106E-1,1.794418335E0,1.462061405E-1
8.847117984E0,-1.500823349E-1,5.008220673E-2,-1.600549221E-1
8.863784650E0,-6.365121603E-1,-1.121780396E0,-7.772022486E-1
8.880451316E0,-1.746681809E0,-1.343728065E0,-4.564521313E-1
8.897117982E0,-2.656849146E0,-1.148679733E0,7.476449013E-1
8.913784648E0,-1.236925006E0,-1.071046829E0,3.887605667E-1
8.930451314E0,-9.326553345E-2,-8.872423172E-1,-1.403203726E0
8.947117980E0,-3.301132321E-1,-6.020498276E-1,-1.338960409E0
8.963784646E0,-4.632453918E-1,-1.131191254E-1,-6.149880886E-1
8.980451312E0,-1.446028650E-1,2.378921509E-1,-4.619636536E-1
8.997117978E0,8.252850175E-2,8.509845734E-1,6.100831032E-1
9.013784644E0,2.082942724E-1,1.108787537E0,1.942550659E0
9.030451310E0,1.147170961E-1,8.993930817E-1,2.418975830E0
9.047117976E0,-4.905155301E-2,3.427124023E-1,1.206670284E0
9.063784642E0,-3.481359482E-1,-5.119380951E-1,-1.530988693E0
9.080451308E0,-6.338415146E-1,-7.679462433E-1,-3.163085461E0
9.097117974E0,-7.241839767E-1,-7.379341125E-1,-3.899811029E0
9.113784640E0,-6.997617483E-1,-5.771608353E-1,-3.237432241E0
9.130451306E0,-3.497698307E-1,-5.201601982E-1,-7.087001801E-1
9.147117972E0,-9.442687035E-3,-8.039493561E-1,1.340768814E0
9.163784638E0,2.818367481E-1,-1.293088436E0,1.610838890E0
9.180451304E0,-5.435420275E-1,-1.483374596E0,-1.275707245E0
9.197117970E0,-1.393689871E0,-1.664756775E0,-2.681615114E0
9.213784636E0,-1.857038260E0,-1.757103920E0,-2.831464529E0
9.230451302E0,-1.716163039E0,-1.690934181E0,-1.624665737E0
9.247117968E0,-1.336987138E0,-1.711862087E0,1.136784554E0
9.263784634E0,-9.448378086E-1,-1.919847012E0,-1.983785629E-1
9.280451300E0,-9.136648178E-1,-2.036545277E0,-1.381625175E0
9.297117966E0,-9.755811691E-1,-1.845325947E0,-1.610574245E0
9.313784632E0,-7.489298582E-1,-1.422336102E0,-1.835906029E0
9.330451298E0,-5.169831514E-1,-1.046155930E0,-1.871037483E0
9.347117964E0,-1.051397324E-1,-9.012436867E-1,-1.381231308E0
9.363784630E0,-2.471303940E-2,-1.118639469E0,-1.089729786E0
9.380451296E0,2.033588886E-1,-1.582934856E0,-8.335466385E-1
9.397117962E0,7.297952175E-1,-1.774144173E0,-3.847641945E-1
9.413784628E0,1.180352449E0,-1.864264011E0,2.421135902E-1
9.430451294E0,1.327859640E0,-1.873829842E0,6.892266273E-1
9.447117960E0,1.504608870E0,-1.335996151E0,1.199030399E0
9.463784626E0,1.388542652E0,-7.170553207E-1,7.962551117E-1
9.480451292E0,-1.825602055E-1,1.625375748E-1,4.460716248E-2
9.497117958E0,-1.912800431E0,1.851605415E0,-3.564200401E-1
9.513784624E0,-2.372415066E0,4.733931065E0,8.525846481E0
9.530451290E0,7.457034588E-1,5.063222408E0,6.480706215E0
9.547117956E0,8.953579664E-1,3.842539787E0,-3.597192764E0
9.563784622E0,7.436764240E-2,2.959342003E0,-4.500528336E0
9.580451288E0,-5.371208191E-1,2.756934166E0,-2.935939550E0
9.597117954E0,-1.580213308E0,2.492541313E0,3.702688217E-1
9.613784620E0,-1.407413721E0,1.262599945E0,3.121630669E0
9.630451286E0,-6.682550907E-2,2.773141861E-1,1.829913139E0
9.647117952E0,5.166760683E-1,-1.335573196E-1,-1.815765381E0
9.663784618E0,6.255269051E-2,-4.280920029E-1,-2.477732897E0
9.680451284E0,-8.878219128E-2,-9.259347916E-1,-1.678821325E0
9.697117950E0,1.838864088E-1,-1.019244194E0,-3.917474747E-1
9.713784616E0,-1.954722404E-2,-7.526192665E-1,1.098618507E-1
9.730451282E0,-3.779672384E-1,-2.684478760E-1,-7.601714134E-1
9.747117948E0,-6.496137381E-1,-7.892894745E-2,-1.360470533E0
9.763784614E0,-7.394787073E-1,-3.723859787E-1,-1.469035864E0
9.780451280E0,-5.964485407E-1,-6.951313019E-1,-1.415841818E0
9.797117946E0,-4.942487478E-1,-9.793004990E-1,-1.123297453E0
9.813784612E0,-3.753340244E-1,-1.172884941E0,-7.913386822E-1
9.830451278E0,4.219725728E-1,-1.043495178E0,-4.823844433E-1
9.847117944E0,6.352492571E-1,-8.383560181E-1,-1.922075748E-1
9.863784610E0,3.902699351E-1,-8.852405548E-1,-1.320939064E-1
9.880451276E0,4.597843885E-1,-1.145321846E0,-1.515741348E-1
9.897117942E0,7.547348738E-1,-1.389359951E0,1.385860443E-1
9.913784608E0,8.252767324E-1,-1.447684288E0,2.791006565E-1
9.930451274E0,7.241680026E-1,-1.066056252E0,-1.193962097E-1
9.947117940E0,7.670510411E-1,-7.734136581E-1,-2.885589600E-1
9.963784606E0,8.598930836E-1,-5.159101486E-1,-5.226993561E-2
9.980451272E0,8.391561508E-1,-4.171857834E-1,1.559078693E-1
9.997117938E0,7.463613749E-1,-3.054141998E-1,2.044520378E-1
1.001378460E1,6.116744876E-1,-3.170700073E-1,3.064854145E-1
1.003045127E1,5.543782115E-1,-3.570680618E-1,2.403285503E-1
1.004711794E1,5.305635333E-1,-3.315277100E-1,3.939805031E-1
1.006378460E1,3.472722173E-1,-2.342863083E-1,7.135260105E-1
1.008045127E1,2.656261921E-1,-1.721916199E-1,8.998084068E-1
1.009711793E1,2.559539080E-1,-2.082786560E-1,6.672127247E-1
1.011378460E1,2.102946043E-1,-3.354616165E-1,3.435995579E-1
1.013045127E1,8.394426107E-2,-2.590198517E-1,1.545846462E-1
1.014711793E1,1.442180872E-1,2.563476562E-2,2.372411489E-1
1.016378460E1,3.447989821E-1,9.413242340E-2,3.960727453E-1
1.018045126E1,6.419329047E-1,3.404521942E-2,2.703119516E-1
1.019711793E1,7.646496296E-1,1.456594467E-1,1.656302214E-1
1.021378460E1,6.105545163E-1,4.616270065E-1,3.773012161E-1
1.023045126E1,4.949170351E-1,6.350908279E-1,5.583229065E-1
1.024711793E1,4.721403420E-1,8.074913025E-1,6.730363369E-1
1.026378459E1,5.201836824E-1,9.455327988E-1,7.739045620E-1
1.028045126E1,4.854684174E-1,1.118357658E0,7.718603611E-1
1.029711793E1,5.580491424E-1,1.351286888E0,5.225766897E-1
1.031378459E1,6.310262680E-1,1.811275482E0,2.432727814E-1
1.033045126E1,6.726951599E-1,2.144398689E0,4.069186449E-1
1.034711792E1,1.226306319E0,2.439606667E0,1.210924029E0
1.036378459E1,1.545726538E0,2.900053024E0,1.454277039E0
1.038045126E1,1.147413015E0,3.353192329E0,1.315663338E0
1.039711792E1,7.952709198E-1,3.488241196E0,7.550936341E-1
1.041378459E1,9.946675301E-1,3.061253548E0,6.943202019E-2
1.043045125E1,1.344629884E0,3.043146133E0,-8.349788189E-2
1.044711792E1,8.745644093E-1,2.962664604E0,6.059200764E-1
1.046378459E1,6.495319009E-1,2.113546371E0,7.378888130E-1
1.048045125E1,5.706297159E-1,7.083864212E-1,1.444432735E-1
1.049711792E1,2.978306115E-1,-3.877525330E-1,-3.297617435E-1
1.051378458E1,-9.860562086E-1,-1.064561844E0,-6.301310062E-1
1.053045125E1,-2.418105602E0,-9.615993500E-1,-1.675295830E-1
1.054711792E1,-2.680784225E0,-4.620008469E-1,1.588661671E-1
1.056378458E1,-1.286965370E0,-3.542795181E-1,-1.466034651E-1
1.058045125E1,3.588106930E-1,-4.906587601E-1,-1.791422367E-1
1.059711791E1,9.139301777E-1,-3.868455887E-1,8.306243420E-1
1.061378458E1,1.226194263E0,3.799085617E-1,2.633188486E0
1.063045125E1,9.482612610E-1,7.505350113E-1,2.143912792E0
1.064711791E1,-5.486933589E-1,1.761150360E-2,-2.935755968E0
1.066378458E1,-7.280008793E-1,-1.234666824E0,-3.938190460E0
1.068045124E1,-2.355172634E-1,-1.796804428E0,-2.910560608E0
1.069711791E1,-2.355172634E-1,-1.796804428E0,-2.910560608E0
1.071378458E1,1.704051495E-1,-1.640743732E0,-1.357112646E0
1.073045124E1,-4.418347478E-1,-1.275863171E0,-8.054153919E-1
1.074711791E1,-5.284644961E-1,-1.373254299E0,-1.100928545E0
1.076378457E1,-1.158223376E-1,-1.795452595E0,-2.178714514E0
1.078045124E1,2.753303200E-2,-2.026801586E0,-2.844923735E0
1.079711791E1,1.320007145E-1,-2.086656570E0,-3.524090290E0
1.081378457E1,9.217250347E-2,-1.813708782E0,-3.846831322E0
1.083045124E1,9.217250347E-2,-1.813708782E0,-3.846831322E0
1.084711790E1,-1.340734124E0,-1.030477524E0,-4.678797722E-1
1.086378457E1,-1.124603868E0,-8.961935043E-1,4.194903374E-1
1.088045124E1,-4.762185812E-1,-1.205627441E0,-4.727964401E-1
1.089711790E1,2.069025338E-1,-1.657359123E0,-1.565757275E0
1.091378457E1,2.702219188E-1,-1.756581306E0,-1.507302999E0
1.093045123E1,5.900365114E-2,-1.746921539E0,-6.935496330E-1
1.094711790E1,7.572704554E-2,-1.552231789E0,-4.501707554E-1
1.096378457E1,7.572704554E-2,-1.552231789E0,-4.501707554E-1
1.098045123E1,4.779293537E-1,-8.940491676E-1,-7.347037792E-1
1.099711790E1,5.972469449E-1,-3.866786957E-1,-5.024194717E-1
1.101378456E1,6.928927302E-1,-1.226682663E-1,2.307395935E-1
1.103045123E1,1.015161276E0,3.276596069E-1,1.008043289E0
1.104711790E1,9.671121836E-1,5.518169403E-1,1.664068460E0
1.106378456E1,9.715290070E-1,5.765600204E-1,2.323120356E0
1.108045123E1,9.228768945E-1,3.696708679E-1,1.664815664E0
1.109711789E1,5.215449333E-1,-4.215621948E-2,2.002890110E-1
1.111378456E1,1.740370393E-1,-3.356838226E-1,-3.057529926E-1
1.113045123E1,-1.373723894E-1,-5.648155212E-1,-1.451172829E-1
1.114711789E1,8.885094523E-2,-6.503019333E-1,-1.255607605E-1
1.116378456E1,3.198286891E-2,-7.082548141E-1,3.395643234E-1
1.118045122E1,3.198286891E-2,-7.082548141E-1,3.395643234E-1
1.119711789E1,-1.797017306E-1,-6.297016144E-1,1.603996992E0
1.121378456E1,-4.234706461E-1,9.992742538E-1,9.198045731E-1
1.123045122E1,-4.833737612E-1,2.196026802E0,3.296661377E-1
1.124711789E1,1.777961850E-2,3.290420532E0,-7.825169563E-1
1.126378455E1,3.019132912E-1,3.655531883E0,-1.129174471E0
1.128045122E1,3.891059756E-1,3.740880013E0,-6.308290958E-1
1.129711789E1,9.253373146E-1,2.774671555E0,-1.370573044E-1
1.131378455E1,9.253373146E-1,2.774671555E0,-1.370573044E-1
1.133045122E1,4.979951978E-1,-3.068437576E-1,-1.528870821E0
1.134711788E1,8.295057714E-2,-1.104186058E0,-2.833938122E0
1.136378455E1,3.978468180E-1,-2.021594524E0,-2.203380108E0
1.138045122E1,9.621468782E-1,-2.739884853E0,-1.735794425E0
1.139711788E1,7.836406231E-1,-2.491982460E0,-2.129967690E0
1.141378455E1,-5.753290653E-1,-1.179903030E0,-2.562175989E0
1.143045121E1,-1.823604107E0,7.824993134E-2,-3.119376183E0
1.144711788E1,-2.218930960E0,1.068929672E0,-4.054012299E0
1.146378455E1,-1.384523034E0,1.054897308E0,-4.069397926E0
1.148045121E1,-2.049177289E-1,8.676376343E-1,-2.629542828E0
1.149711788E1,-4.138380289E-2,1.142933846E0,-1.526772141E0
1.151378454E1,1.062548012E-1,1.036417961E0,5.367493629E-2
1.153045121E1,8.681644201E-1,3.823242188E-1,1.972333670E0
1.154711788E1,1.233347893E0,-4.978275299E-1,1.816359282E0
1.156378454E1,7.915267944E-1,-8.841209412E-1,4.426360130E-1
1.158045121E1,2.764699161E-1,-1.223864555E0,-7.720247507E-1
1.159711787E1,2.143826187E-1,-1.012251854E0,-1.140497565E0
1.161378454E1,5.266967416E-1,-4.058933258E-1,-5.985790491E-1
1.163045121E1,5.738196373E-1,6.552314758E-2,4.249382019E-2
1.164711787E1,5.757194161E-1,3.713855743E-1,2.693169117E-1
1.166378454E1,6.913939118E-1,3.789682388E-1,-1.107605696E-1
1.168045120E1,1.089552999E0,2.007074356E-1,-1.669114828E-1
1.169711787E1,1.338610649E0,-3.743171692E-3,3.644351959E-1
1.171378454E1,1.412756443E0,-1.094312668E-1,6.130614281E-1
1.173045120E1,1.183023095E0,-2.359294891E-2,5.251923800E-1
1.174711787E1,7.818523645E-1,-1.940155029E-2,4.707813263E-1
1.176378453E1,5.542269945E-1,-1.300716400E-2,3.553171158E-1
1.178045120E1,8.057407141E-1,1.270437241E-1,2.886362076E-1
1.179711787E1,8.828216791E-1,3.289813995E-1,2.450871468E-1
1.181378453E1,5.356608629E-1,5.084857941E-1,2.969901562E-1
1.183045120E1,2.986624837E-2,6.559047699E-1,3.803447485E-1
1.184711786E1,-1.594805717E-1,4.424037933E-1,3.256758451E-1
1.186378453E1,-1.380487680E-1,6.363582611E-2,1.495963931E-1
1.188045120E1,5.079975724E-2,-8.998489380E-2,-4.978016019E-1
1.189711786E1,5.891878605E-1,1.203993797E0,-1.325635672E0
1.191378453E1,6.433272362E-1,2.124876022E0,-6.433813572E-1
1.193045119E1,8.322540522E-1,2.855751991E0,5.812054276E-1
1.194711786E1,8.588138223E-1,3.312792778E0,-3.195321560E-2
1.196378453E1,8.262411356E-1,2.941621780E0,-8.995693326E-1
1.198045119E1,9.677281380E-1,1.824697495E0,-1.243495703E0
1.199711786E1,5.478904247E-1,8.750801086E-1,-1.232755423E0
1.201378452E1,-1.416687965E-1,5.475702286E-1,-4.918760061E-1
1.203045119E1,-5.581989884E-1,6.165885925E-2,8.976385593E-1
1.204711786E1,-6.713554263E-1,-3.499059677E-1,1.029027462E0
1.206378452E1,-9.844617844E-1,-8.047103882E-1,-2.828412056E-1
1.208045119E1,-1.120855093E0,-1.087307930E0,-1.387502909E0
1.209711785E1,-5.659406781E-1,-9.572715759E-1,-1.788411379E0
1.211378452E1,-3.108720481E-1,-2.451457977E-1,-1.621427894E0
1.213045119E1,-6.497080922E-1,1.094925880E0,-1.546863556E0
1.214711785E1,-8.408519626E-1,1.701277733E0,-1.768753052E0
1.216378452E1,-6.245365143E-1,1.359077454E0,-2.159885883E0
1.218045118E1,-4.533517957E-1,4.540624619E-1,-2.451266289E0
1.219711785E1,-4.013516903E-1,-4.672956467E-1,-2.556741953E0
1.221378452E1,-2.213676870E-1,-7.605934143E-1,-2.229828596E0
1.223045118E1,2.409458160E-2,-7.884960175E-1,-1.560973406E0
1.224711785E1,4.989923835E-1,-7.306175232E-1,-6.599051952E-1
1.226378451E1,8.704748154E-1,-8.350954056E-1,-2.434449196E-1
1.228045118E1,1.182435393E0,-9.722375870E-1,-1.019356251E-1
1.229711785E1,1.199505448E0,-8.517065048E-1,-2.979576588E-1
1.231378451E1,9.101793170E-1,-1.509656906E-1,-8.704941273E-1
1.233045118E1,6.574135423E-1,3.659620285E-1,-1.319468737E0
1.234711784E1,5.531610250E-1,5.930328369E-1,-1.610309839E0
1.236378451E1,5.366644859E-1,4.368658066E-1,-1.059017897E0
1.238045118E1,7.379023433E-1,2.968168259E-1,-1.683151722E-1
1.239711784E1,8.573174477E-1,2.014713287E-1,1.822447777E-1
1.241378451E1,7.625351548E-1,4.787921906E-2,1.661033630E-1
1.243045117E1,4.770925641E-1,6.921863556E-2,-4.033064842E-2
1.244711784E1,2.359953821E-1,1.950006485E-1,-4.682059288E-1
1.246378451E1,2.803611159E-1,1.367673874E-1,-7.452654839E-1
1.248045117E1,3.485423028E-1,-7.616806030E-2,-6.622505188E-1
1.249711784E1,2.774644494E-1,-2.991638184E-1,-4.578912258E-1
1.251378450E1,2.239499390E-1,-4.824094772E-1,-1.980478764E-1
1.253045117E1,2.382659018E-1,-3.769083023E-1,-2.452468872E-2
1.254711784E1,2.990263402E-1,-1.268405914E-1,1.319272518E-1
1.256378450E1,5.678455830E-1,-6.342887878E-2,3.162932396E-2
1.258045117E1,7.131150961E-1,7.595062256E-3,-5.160045624E-2
1.259711783E1,6.058821678E-1,1.601619720E-1,-2.295491695E-1
1.261378450E1,7.009264231E-1,2.105617523E-1,-2.265868187E-1
